#id	sampleA_R1	sampleB_R1
ERR619083.M00704:57:000000000-A5HJE:1:2111:22854:12071.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:26420:7871.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:13108:12434.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:7706:15877.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:11937:9819.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:27151:11673.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:21011:25135.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:17728:17951.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:22125:10654.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:10147:24918.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:18792:10189.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:8611:16458.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:28295:15737.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:13440:27324.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:21770:24072.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:25942:14529.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:25392:23813.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:7965:7170.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:11133:7704.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:17767:25928.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:22014:7991.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:17819:10894.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:6199:12830.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:16551:14292.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:20677:10375.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:14487:15078.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:19570:17272.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:15038:7594.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:2263:12978.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:20192:4069.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:4037:16371.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:10675:10797.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:9645:12277.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:26404:13671.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:16019:7790.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:20169:6074.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:11403:22865.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16819:21633.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:8999:27318.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:26154:15171.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:21734:23654.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:23052:18128.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:22609:15779.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:9009:19095.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:16996:14905.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:20176:6291.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:22636:20954.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:9442:5880.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:5596:8129.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:23970:21515.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:12083:2757.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:25730:6065.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:26328:20848.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:15973:19784.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:24812:18807.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:16289:25700.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:25770:6267.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:20401:28257.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:22059:14302.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:22443:23362.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:25858:19603.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:7188:8889.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:24234:12913.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:22089:6741.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:8738:21089.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:3607:18472.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:19303:13553.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:11681:4434.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:8631:9762.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:22080:6896.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:19932:19867.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:24318:10487.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:19274:10417.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:22958:16963.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:9681:9927.1	7	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:13961:11496.1	3	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:23714:14308.1	4	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:18886:3673.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:13415:6069.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:21521:10029.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:19830:8338.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:16691:8627.1	451	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:6740:10168.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:22111:23226.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:16005:7102.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:23158:8207.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:13229:7056.1	3	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:16119:2172.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:25112:14009.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16064:17036.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:20935:11514.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:17562:2227.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:3776:9681.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:27578:12402.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:16477:23532.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:9587:17567.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:26548:9759.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:22092:25805.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:13158:7250.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:13355:16824.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:15706:21844.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:26857:17201.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:24069:15092.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:5454:12262.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:16897:9611.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:16845:27595.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:29213:13437.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:14752:12829.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:3441:17955.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:12011:25708.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:21855:27019.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:14797:10579.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:15278:16135.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:6252:12616.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:7751:24815.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:7168:23474.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:23075:8614.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:22409:18767.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:10379:18489.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:18374:24874.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:25377:7788.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:13744:2187.1	4	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:6167:24972.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:4972:6673.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:23459:16779.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:11145:19156.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:11447:27888.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:16244:3963.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:4030:21894.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:18895:27649.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:17565:18364.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:9871:27370.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:20732:11973.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16279:22966.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:8285:10274.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:9362:23845.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:5671:11060.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:22031:7035.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:14381:12260.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:27049:10579.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:17526:26320.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:13504:25271.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:11447:20858.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:14170:25269.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:11530:13232.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16433:22407.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:23245:14962.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:11726:12346.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:8835:22283.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:8985:16224.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:9787:19382.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:18158:3987.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:13885:11033.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:1913:13340.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:9394:18527.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:15201:21413.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:14058:6463.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:16703:25862.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:11694:4467.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:3625:16794.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:7663:5758.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:22631:12066.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:8889:11949.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:9580:24682.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:21600:6715.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:12247:22700.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:16382:26305.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:28773:13349.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:27534:10357.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:19762:19425.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:18308:19814.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:14497:27643.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:12995:3767.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:17282:7473.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:8194:6747.1	5	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:6166:12382.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:17596:26393.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:23005:23747.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:5191:7490.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:24018:8073.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:26088:19756.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:5334:10969.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:16110:18080.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:5277:12097.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:3758:11517.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:11587:23200.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:24019:21384.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:14021:6445.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:11582:17060.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:22732:4178.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:11982:13893.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:20544:21107.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:10667:11024.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:19100:9569.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:17963:23313.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:8963:25702.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:16827:19702.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:20670:19187.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:7603:6261.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:18352:19978.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:4829:14006.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:18393:28008.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:12668:14072.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:28361:14655.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:23475:5259.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:17480:24071.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:7056:26277.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:16186:23878.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:25218:23903.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:22709:18287.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:10261:19077.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:16981:7230.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:12503:8096.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:22982:22213.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:8057:11458.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:15836:15872.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:8497:14023.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:9104:13465.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:24037:14996.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:8432:19531.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:25987:20054.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:10744:21881.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:14932:4568.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:24124:8495.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:14758:7168.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:10073:27292.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:2981:12861.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:17656:27877.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:5311:12700.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:25741:22822.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:20074:8091.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:22319:3056.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:10206:7936.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:10420:20692.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:16340:24141.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:21823:12462.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16004:27688.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:22100:7116.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:5301:20545.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:14196:9463.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:7201:19074.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:6899:18355.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:19056:21124.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:16616:14785.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:20369:13916.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:20088:9017.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:3872:18727.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:15511:5051.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:13294:15299.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:5087:9464.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:14360:24729.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:3654:10170.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:24422:15401.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:2241:11610.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:10465:11397.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:3150:13612.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:11279:19221.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:21131:4907.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:18906:15022.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:26619:11466.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:14258:6428.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:15117:11567.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:13912:8094.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:3549:21349.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:9085:15827.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:10498:20164.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:18896:7901.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:13248:14661.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:8699:24540.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:9216:21607.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:19480:16107.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:11168:3970.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:23952:22883.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:18577:14292.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:13431:21961.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:15633:24172.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:5374:9920.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:14228:23014.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:3603:18428.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:13086:13341.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:25015:8873.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:20441:24129.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:16560:26366.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:6481:12307.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:4596:17126.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:7099:24756.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:16996:9245.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:13077:12195.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:18229:25606.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:25035:15524.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:17438:11965.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:19839:10060.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:19097:8050.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:8156:23775.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:20060:18000.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:19989:9627.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:8589:26916.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:10398:6600.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:22537:4267.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:21518:10166.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:23362:16510.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:20543:13041.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:8548:13867.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:21587:18881.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:21765:10181.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:10080:9937.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:25424:22013.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:7932:9159.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:21328:5257.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:6514:7419.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:15328:22566.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:22745:9688.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:11896:24211.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:6196:18536.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:28578:16218.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:21207:6417.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:12978:2609.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:22883:12753.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:9833:16563.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:19708:9425.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:20678:27512.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:25942:6438.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:16333:22841.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:6328:12972.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:19449:15339.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:6388:21807.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:13468:23271.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:8658:5766.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:9833:15174.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:19617:5354.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:14901:25160.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:28426:20714.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:13519:17312.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:26246:20858.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:10280:18214.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:22612:12171.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:24004:13035.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:10312:4975.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:10358:11821.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:5491:20303.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:12269:10289.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:7984:14177.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:26568:10519.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:8898:9854.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:14972:21056.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:11552:11557.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:22333:22003.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:6677:10236.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:23866:8771.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:11781:14501.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:6464:21117.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:10857:11821.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:11074:19064.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:17147:7865.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:19461:24262.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:7967:10826.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:19978:17085.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:15146:18853.1	1	0
